100001	4	10

100001	5	15

100001	4	11

100001	0	9

100001	3	12

100001	7	13

100001	7	13

100001	4	11

100001	1	13

100001	0	10

100001	7	12

100001	3	8

100001	4	9

100001	1	14

100001	0	9

100001	0	13

100002	0	11

100002	7	8

100002	2	8

100002	6	14

100002	3	15

100002	2	12

100002	7	13

100002	7	9

100002	3	8

100002	6	9

100002	1	15

100002	5	11

100002	2	12

100002	5	11

100002	3	8

100002	5	9

100003	4	8

100003	4	12

100003	3	8

100003	7	12

100003	1	12

100003	1	12

100003	5	9

100003	0	15

100003	1	13

100003	1	11

100003	5	9

100003	0	15

100003	1	13

100003	7	13

100003	0	8

100003	0	8

100004	4	10

100004	4	9

100004	4	9

100004	1	13

100004	5	10

100004	4	9

100004	1	14

100004	6	15

100004	4	9

100004	7	14

100004	7	13

100004	2	9

100004	4	14

100004	3	10

100004	7	15

100004	4	15

100005	1	15

100005	1	13

100005	4	13

100005	5	8

100005	4	12

100005	7	11

100005	1	11

100005	4	13

100005	1	15

100005	5	8

100005	7	11

100005	3	13

100005	6	14

100005	6	10

100005	2	10

100005	3	13

100006	0	14

100006	4	8

100006	5	11

100006	3	12

100006	5	11

100006	1	8

100006	7	11

100006	5	13

100006	2	15

100006	3	11

100006	4	14

100006	0	12

100006	2	10

100006	7	9

100006	6	13

100006	7	8

100007	7	13

100007	4	8

100007	5	9

100007	3	10

100007	0	12

100007	5	10

100007	2	14

100007	2	12

100007	2	13

100007	6	14

100007	5	11

100007	2	8

100007	6	9

100007	2	14

100007	6	8

100007	6	12

100008	4	10

100008	4	12

100008	0	14

100008	5	10

100008	3	10

100008	1	10

100008	6	14

100008	6	8

100008	0	14

100008	4	14

100008	4	14

100008	0	14

100008	2	12

100008	0	12

100008	4	8

100008	0	14

100009	0	8

100009	5	10

100009	3	13

100009	3	14

100009	5	13

100009	3	11

100009	5	15

100009	5	14

100009	3	9

100009	0	8

100009	7	13

100009	0	15

100009	3	13

100009	0	11

100009	5	8

100009	5	13

100010	7	9

100010	1	14

100010	7	8

100010	3	13

100010	4	8

100010	6	14

100010	2	8

100010	1	10

100010	6	12

100010	0	13

100010	7	11

100010	3	15

100010	4	13

100010	5	8

100010	5	8

100010	4	10

100011	3	14

100011	7	12

100011	4	12

100011	1	12

100011	6	8

100011	4	9

100011	3	13

100011	3	8

100011	3	9

100011	6	9

100011	7	15

100011	1	13

100011	5	11

100011	3	14

100011	1	9

100011	2	12

100012	5	10

100012	7	8

100012	2	11

100012	6	14

100012	6	14

100012	2	8

100012	0	8

100012	3	11

100012	2	15

100012	6	8

100012	3	11

100012	1	11

100012	5	14

100012	4	14

100012	1	11

100012	2	8

100013	3	8

100013	4	10

100013	1	11

100013	4	13

100013	5	11

100013	7	12

100013	1	13

100013	3	9

100013	2	10

100013	6	10

100013	6	12

100013	1	9

100013	6	9

100013	0	8

100013	1	10

100013	3	11

100014	6	12

100014	3	12

100014	1	12

100014	3	14

100014	1	9

100014	3	12

100014	1	11

100014	4	14

100014	3	11

100014	7	8

100014	4	14

100014	4	8

100014	2	14

100014	1	13

100014	7	13

100014	2	15

100015	0	12

100015	2	14

100015	4	11

100015	4	12

100015	1	11

100015	4	15

100015	6	9

100015	1	12

100015	7	8

100015	3	14

100015	7	9

100015	6	13

100015	5	14

100015	6	14

100015	5	14

100015	4	14

100016	2	8

100016	0	8

100016	2	11

100016	3	10

100016	5	11

100016	6	13

100016	7	8

100016	0	9

100016	2	12

100016	3	9

100016	5	13

