100001	0	14

100001	6	10

100001	4	14

100001	5	8

100001	7	10

100001	7	10

100001	1	10

100001	4	8

100001	0	8

100001	7	11

100001	3	9

100001	6	15

100001	4	11

100001	3	15

100001	5	8

100001	2	8

100002	7	14

100002	7	14

100002	5	11

100002	2	8

100002	1	14

100002	6	8

100002	3	15

100002	4	15

100002	1	14

100002	2	8

100002	4	8

100002	5	11

100002	5	14

100002	2	8

100002	3	8

100002	2	8

100003	0	9

100003	2	13

100003	7	13

100003	1	15

100003	1	15

100003	5	13

100003	7	13

100003	4	13

100003	7	13

100003	2	13

100003	5	13

100003	6	13

100003	0	12

100003	5	13

100003	7	13

100003	2	13

100004	0	10

100004	0	12

100004	2	14

100004	5	14

100004	4	14

100004	1	14

100004	3	14

100004	4	14

100004	1	14

100004	0	13

100004	6	14

100004	7	14

100004	1	14

100004	7	14

100004	0	12

100004	5	14

100005	6	9

100005	5	11

100005	4	9

100005	7	8

100005	6	9

100005	4	15

100005	4	9

100005	5	11

100005	5	13

100005	5	11

100005	4	8

100005	3	15

100005	7	15

100005	2	9

100005	1	9

100005	2	8

100006	1	15

100006	1	15

100006	6	10

100006	5	15

100006	7	10

100006	2	8

100006	1	15

100006	4	15

100006	6	11

100006	4	15

100006	3	12

100006	3	15

100006	5	13

100006	7	15

100006	2	11

100006	5	15

100007	0	10

100007	2	13

100007	6	14

100007	2	11

100007	3	10

100007	5	11

100007	4	10

100007	1	8

100007	2	12

100007	0	8

100007	2	12

100007	4	10

100007	1	8

100007	6	14

100007	3	10

100007	1	8

100008	7	14

100008	6	14

100008	0	9

100008	0	9

100008	1	11

100008	1	13

100008	2	12

100008	4	11

100008	5	9

100008	1	11

100008	5	10

100008	2	9

100008	6	13

100008	1	13

100008	3	11

100008	5	13

100009	1	8

100009	6	13

100009	7	13

100009	3	13

100009	4	8

100009	0	9

100009	5	13

100009	7	13

100009	5	8

100009	4	14

100009	7	13

100009	6	13

100009	2	9

100009	2	8

100009	6	13

100009	2	8

100010	4	10

100010	0	12

100010	1	14

100010	0	11

100010	1	14

100010	0	13

100010	5	10

100010	1	14

100010	6	11

100010	4	10

100010	5	10

100010	6	12

100010	5	10

100010	1	10

100010	5	15

100010	5	15

100011	5	12

100011	4	12

100011	7	12

100011	2	12

100011	7	12

100011	1	12

100011	6	8

100011	0	15

100011	6	8

100011	7	8

100011	1	12

100011	6	13

100011	7	12

100011	4	12

100011	7	13

100011	6	8

100012	4	9

100012	4	14

100012	3	15

100012	5	15

100012	7	9

100012	2	15

100012	4	9

100012	6	14

100012	5	12

100012	3	15

100012	5	12

100012	7	14

100012	4	14

100012	0	12

100012	3	15

100012	5	12

100013	4	10

100013	6	9

100013	6	15

100013	4	10

100013	6	9

100013	0	15

100013	5	10

100013	0	15

100013	0	15

100013	6	9

100013	6	9

100013	0	9

100013	2	9

100013	0	9

100013	6	9

100013	4	10

100014	0	8

100014	5	11

100014	0	11

100014	3	8

100014	7	14

100014	3	8

100014	5	11

100014	5	8

100014	6	11

100014	3	8

100014	3	11

100014	4	11

100014	3	8

100014	6	11

100014	4	11

100014	1	13

100015	1	15

100015	5	14

100015	7	8

100015	3	15

100015	4	15

100015	2	15

100015	3	15

100015	6	15

100015	2	15

100015	2	15

100015	6	15

100015	3	15

100015	0	9

100015	5	12

100015	3	15

100015	0	15

100016	7	14

100016	0	14

100016	0	14

100016	7	14

100016	6	12

100016	7	14

100016	4	14

100016	2	8

100016	6	12

100016	4	14

100016	3	14

100016	7	8

100016	5	14

100016	0	14

100016	1	12

100016	2	8

100017	7	15

100017	5	15

100017	3	13

100017	5	15

100017	5	13

100017	3	13

100017	6	15

100017	7	15

100017	1	12

100017	5	15

100017	1	10

100017	6	13

100017	3	13

100017	4	13

100017	5	15

100017	7	15

100018	5	14

100018	7	13

100018	1	11

100018	3	11

100018	7	12

100018	5	14

100018	7	9

100018	4	10

100018	6	11

100018	7	10

100018	4	10

100018	4	13

100018	3	11

100018	2	11

100018	3	11

100018	7	10

100019	1	11

100019	3	13

100019	6	8

100019	6	12

100019	7	11

100019	4	9

100019	2	10

100019	1	11

100019	5	10

100019	2	9

100019	6	12

100019	4	10

100019	4	10

100019	5	14

100019	0	10

100019	6	13

100020	6	8

100020	7	8

100020	1	8

100020	2	8

100020	4	8

100020	4	8

100020	7	8

100020	5	8

100020	1	8

100020	0	8

100020	6	8

100020	5	8

100020	3	15

100020	1	8

100020	2	8

100020	0	8

100021	0	14

100021	3	14

100021	3	14

100021	3	14

100021	5	14

100021	2	14

100021	0	14

100021	4	14

100021	6	14

100021	1	14

100021	3	14

100021	7	14

100021	3	14

100021	7	14

100021	5	14

100021	4	14

100022	0	11

100022	4	8

100022	1	10

100022	5	11

100022	6	12

100022	3	11

100022	3	13

100022	7	12

100022	2	10

100022	1	12

100022	5	10

100022	4	8

100022	7	15

100022	5	11

100022	5	11

100022	6	8

100023	6	13

100023	1	9

100023	4	8

100023	4	13

100023	7	8

100023	3	8

100023	3	8

100023	2	9

100023	3	8

100023	3	8

100023	4	13

100023	2	12

100023	4	11

100023	5	10

100023	2	9

100023	3	8

100024	2	15

100024	7	12

100024	7	12

100024	2	15

100024	2	15

100024	3	12

100024	2	15

100024	6	13

100024	4	13

100024	4	8

100024	3	12

100024	2	15

100024	5	15

100024	0	15

100024	4	13

100024	3	12

100025	3	8

100025	3	11

100025	6	12

100025	7	11

100025	2	12

100025	6	12

100025	3	12

100025	2	12

100025	0	12

100025	3	8

100025	3	11

100025	6	15

100025	0	12

100025	1	12

100025	6	9

100025	5	12

100026	3	14

100026	0	10

100026	3	14

100026	3	14

100026	4	9

100026	6	8

100026	4	14

100026	5	14

100026	7	11

100026	5	14

100026	4	14

100026	3	14

100026	4	14

100026	1	14

100026	7	11

100026	3	14

100027	6	15

100027	6	15

100027	1	10

100027	3	15

100027	6	15

100027	2	15

100027	2	15

100027	2	15

100027	5	9

100027	0	13

100027	1	10

100027	5	14

100027	4	12

100027	4	12

100027	5	9

100027	2	15

100028	6	15

100028	7	15

100028	3	11

100028	7	8

100028	4	11

100028	4	9

100028	3	9

100028	3	11

100028	5	8

100028	0	9

100028	2	9

100028	6	9

100028	4	11

100028	7	8

100028	7	8

100028	3	9

100029	6	9

100029	5	13

100029	0	13

100029	1	15

100029	0	13

100029	4	8

100029	4	8

100029	4	13

100029	5	13

100029	7	10

100029	5	10

100029	0	10

100029	3	10

100029	3	15

100029	4	15

100029	3	13

100030	6	9

100030	4	9

100030	6	9

100030	6	9

100030	5	12

100030	4	10

100030	2	9

100030	2	9

100030	3	11

100030	5	10

100030	1	8

100030	2	9

100030	7	13

100030	6	9

100030	5	11

100030	2	9

100031	6	9

100031	2	12

100031	5	11

100031	3	8

100031	7	12

100031	3	8

100031	4	12

100031	6	15

100031	2	12

100031	5	9

100031	2	8

100031	3	8

100031	5	9

100031	4	12

100031	7	12

100031	2	8

100032	5	9

100032	1	13

100032	4	11

100032	0	9

100032	5	9

100032	3	12

100032	5	10

100032	3	8

100032	3	12

100032	2	13

100032	5	10

100032	3	11

100032	4	8

100032	6	13

100032	5	9

100032	5	13

100033	4	11

100033	0	11

100033	4	11

100033	2	8

100033	2	14

100033	4	11

100033	2	11

100033	3	10

100033	0	11

100033	5	12

100033	6	11

100033	0	11

100033	5	9

