cycle,Heterozygosity
100001,0.00353761
100006,0.00313628
100011,0.00298424
100016,0.00237219
100021,0.00238412
100026,0.00235027
100031,0.00248502
100036,0.0022352
100041,0.00221783
100046,0.0020675
100051,0.00209181
100056,0.00196817
100061,0.00197511
100066,0.00193282
100071,0.00195289
100076,0.00191825
100081,0.00183698
100086,0.00184057
100091,0.00163829
100096,0.00160265
100101,0.0015996
100106,0.0015425
100111,0.00155292
100116,0.00164805
100121,0.00165957
100126,0.00160824
100131,0.00176579
100136,0.00158246
100141,0.00175006
100146,0.00186413
100151,0.00177966
100156,0.00185494
100161,0.00191124
100166,0.00179681
100171,0.00189661
100176,0.0019297
100181,0.00190788
100186,0.00202302
100191,0.00202806
100196,0.00190651
100201,0.0017529
100206,0.0017068
100211,0.00161945
100216,0.0015627
100221,0.00166454
100226,0.00164863
100231,0.00158334
100236,0.00158703
100241,0.00156684
100246,0.00159623
100251,0.00162417
100256,0.00170547
100261,0.00163663
100266,0.00165594
100271,0.00159509
100276,0.00154773
100281,0.00158168
100286,0.00166428
100291,0.00167491
100296,0.0016395
100301,0.00151165
100306,0.0015343
100311,0.00151081
100316,0.00144386
100321,0.00149567
100326,0.00149451
100331,0.00152351
100336,0.00156821
100341,0.00158501
100346,0.00162261
100351,0.00165011
100356,0.00171399
100361,0.00171692
100366,0.00176701
100371,0.00178819
100376,0.00171026
100381,0.0017187
100386,0.00171356
100391,0.0016995
100396,0.00166121
100401,0.00170485
100406,0.00170255
100411,0.00167799
100416,0.0016873
100421,0.00169462
100426,0.00167333
100431,0.00169243
100436,0.00164033
100441,0.00168972
100446,0.00162907
100451,0.00160336
100456,0.00163112
100461,0.00167575
100466,0.00166179
100471,0.00162892
100476,0.00164029
100481,0.00159918
100486,0.00159818
100491,0.00160703
100496,0.00158299
100501,0.0016314
100506,0.00160707
100511,0.00161097
100516,0.00158207
100521,0.00156859
100526,0.00155261
100531,0.00157021
100536,0.00154783
100541,0.00155049
100546,0.00157979
100551,0.00154545
100556,0.00152081
100561,0.00158911
100566,0.00155228
100571,0.00162323
100576,0.00168953
100581,0.00166778
100586,0.00165352
100591,0.00164364
100596,0.00164016
100601,0.00164129
100606,0.00162273
100611,0.00166319
100616,0.00167601
100621,0.00168218
100626,0.0017035
100631,0.00166767
100636,0.00171059
100641,0.0016863
100646,0.00171035
100651,0.00172545
100656,0.00176335
100661,0.00172588
100666,0.00170076
100671,0.001701
100676,0.00164511
100681,0.00164835
100686,0.00168092
100691,0.00166238
100696,0.00164481
100701,0.00168383
100706,0.00167897
100711,0.00166456
100716,0.00157919
100721,0.0016131
100726,0.00163023
100731,0.00160349
100736,0.00157536
100741,0.0015772
100746,0.00154377
100751,0.00151927
100756,0.00150854
100761,0.00149129
100766,0.00151139
100771,0.00153097
100776,0.0015252
100781,0.00151713
100786,0.00149834
100791,0.00146788
100796,0.00147476
100801,0.00149761
100806,0.00150786
100811,0.00144948
100816,0.00151332
100821,0.00149698
100826,0.00145998
100831,0.00148652
100836,0.00148905
100841,0.00148643
100846,0.00148922
100851,0.00149759
100856,0.00149145
100861,0.00147557
100866,0.00148102
100871,0.00149556
100876,0.00149072
100881,0.00146777
100886,0.00145568
100891,0.00144427
100896,0.00145821
100901,0.00146481
100906,0.00147066
100911,0.00143172
100916,0.00143499
100921,0.00144017
100926,0.0014092
100931,0.00143021
100936,0.00143592
100941,0.00146331
100946,0.00147313
100951,0.00146736
100956,0.00148001
100961,0.00149142
100966,0.0014963
100971,0.00148625
100976,0.00150735
100981,0.00151264
100986,0.00148311
100991,0.00150436
100996,0.00148602
