cycle,Heterozygosity
100001,0.00371358
100006,0.00310577
100011,0.00277022
100016,0.00257511
100021,0.00227438
100026,0.00237698
100031,0.00238302
100036,0.00227663
100041,0.00235179
100046,0.00234208
100051,0.0024365
100056,0.00240857
100061,0.00243206
100066,0.00244686
100071,0.00246969
100076,0.00251132
100081,0.00250822
100086,0.00246724
100091,0.00244366
100096,0.00236715
100101,0.00235601
100106,0.00230451
100111,0.00228577
100116,0.00228325
100121,0.00237981
100126,0.00241333
100131,0.00243665
100136,0.002388
100141,0.00235672
100146,0.00233072
100151,0.00232438
100156,0.00231793
100161,0.00231931
100166,0.00232722
100171,0.002334
100176,0.00231335
100181,0.00232908
100186,0.0023472
100191,0.00233017
100196,0.00232072
100201,0.00229204
100206,0.00229746
100211,0.00226929
100216,0.00225276
100221,0.0022321
100226,0.00226085
100231,0.00226928
100236,0.00220825
100241,0.00218578
100246,0.0021819
100251,0.00219656
100256,0.00221162
100261,0.00220976
100266,0.00217855
100271,0.00219476
100276,0.00215272
100281,0.00214254
100286,0.00211082
100291,0.00210424
100296,0.00208824
100301,0.00206616
100306,0.00207829
100311,0.00207242
100316,0.00207113
100321,0.00205141
100326,0.00200339
100331,0.00202534
100336,0.00200951
100341,0.00199334
100346,0.00199942
100351,0.0019947
100356,0.00198449
100361,0.0020321
100366,0.00206616
100371,0.00208653
100376,0.00208852
100381,0.00207415
100386,0.00201624
100391,0.00200693
100396,0.00203585
100401,0.00204197
100406,0.0020634
100411,0.00205916
100416,0.00204915
100421,0.00198112
100426,0.00193346
100431,0.00196038
100436,0.00196272
100441,0.00197047
100446,0.00197611
100451,0.00194934
100456,0.00194457
100461,0.00193166
100466,0.0019127
100471,0.00187759
100476,0.00190473
100481,0.00188136
100486,0.00189134
100491,0.00196014
100496,0.00195739
100501,0.0019513
100506,0.00194367
100511,0.00192456
100516,0.0019407
100521,0.00193393
100526,0.00190582
100531,0.0019099
100536,0.00191558
100541,0.00189405
100546,0.00186255
100551,0.00183013
100556,0.00184049
100561,0.00181469
100566,0.00180365
100571,0.00181705
100576,0.00180998
100581,0.00181185
100586,0.00182953
100591,0.001837
100596,0.00182563
100601,0.00184023
100606,0.00182889
100611,0.00180895
100616,0.00180742
100621,0.00183003
100626,0.00187198
100631,0.00188425
100636,0.00186556
100641,0.00182217
100646,0.00180648
100651,0.00183622
100656,0.00178584
100661,0.00181053
100666,0.00181181
100671,0.00179564
100676,0.00181809
100681,0.00180401
100686,0.00176771
100691,0.00178659
100696,0.00183102
100701,0.00186299
100706,0.00184736
100711,0.00183878
100716,0.00184368
100721,0.00184628
100726,0.00183689
100731,0.00181251
100736,0.00184155
100741,0.00183015
100746,0.00181101
100751,0.00179292
100756,0.00186333
100761,0.00186074
100766,0.00184935
100771,0.0018537
100776,0.00188586
100781,0.00189908
100786,0.00190374
100791,0.00187008
100796,0.00188432
100801,0.00187253
100806,0.00184934
100811,0.00183672
100816,0.00186418
100821,0.00188599
100826,0.00186529
100831,0.00185544
100836,0.00187089
100841,0.00185673
100846,0.00180138
100851,0.00179509
100856,0.00178828
100861,0.00179014
100866,0.00182236
100871,0.00180052
100876,0.00181881
100881,0.00175638
100886,0.00172979
100891,0.00176331
100896,0.00173226
100901,0.00175126
100906,0.00176493
100911,0.00178034
100916,0.00173806
100921,0.00181899
100926,0.00182378
100931,0.00184931
100936,0.00185749
100941,0.00187046
100946,0.00186466
100951,0.00186285
100956,0.00186548
100961,0.00193759
100966,0.00195014
100971,0.00194779
100976,0.00193438
100981,0.00189244
100986,0.00188544
100991,0.00182371
100996,0.00183785
