cycle,Heterozygosity
100001,0.00373118
100006,0.00344766
100011,0.00340167
100016,0.00344528
100021,0.00329097
100026,0.00333629
100031,0.00324732
100036,0.00325072
100041,0.0032518
100046,0.00319749
100051,0.00310948
100056,0.00314855
100061,0.00312823
100066,0.00316164
100071,0.00320292
100076,0.00318178
100081,0.00315687
100086,0.00320792
100091,0.00317319
100096,0.00315087
100101,0.00312515
100106,0.00309426
100111,0.00302473
100116,0.00313536
100121,0.00314505
100126,0.00318052
100131,0.0031743
100136,0.00323244
100141,0.00326085
100146,0.00325742
100151,0.00321472
100156,0.00318218
100161,0.00312177
100166,0.00313017
100171,0.00312814
100176,0.00312955
100181,0.00311732
100186,0.00312902
100191,0.00311377
100196,0.00317015
100201,0.00313502
100206,0.0031237
100211,0.00314036
100216,0.00314484
100221,0.00316078
100226,0.00311681
100231,0.00312927
100236,0.00310972
100241,0.00310914
100246,0.00314201
100251,0.00314564
100256,0.00315293
100261,0.00315733
100266,0.00314591
100271,0.00312295
100276,0.00312023
100281,0.00313648
100286,0.00310618
100291,0.00311587
100296,0.0030972
100301,0.00311791
100306,0.00314055
100311,0.00313701
100316,0.00314575
100321,0.00316497
100326,0.00316622
100331,0.00313737
100336,0.00313972
100341,0.00315084
100346,0.00313793
100351,0.00314746
100356,0.00314561
100361,0.00314664
100366,0.00312077
100371,0.00312534
100376,0.00310313
100381,0.00309259
100386,0.0030841
100391,0.003062
100396,0.00302064
100401,0.00304062
100406,0.00304213
100411,0.00300199
100416,0.00305406
100421,0.00309341
100426,0.00309561
100431,0.00309268
100436,0.00308562
100441,0.00310591
100446,0.00307923
100451,0.00307144
100456,0.00308247
100461,0.00311912
100466,0.00311306
100471,0.00311276
100476,0.00308889
100481,0.00311197
100486,0.00314999
100491,0.00312516
100496,0.00311639
100501,0.00309421
100506,0.0030595
100511,0.00307786
100516,0.00308828
100521,0.00307346
100526,0.00310124
100531,0.00311486
100536,0.00312331
100541,0.00309156
100546,0.00308821
100551,0.00306001
100556,0.00303086
100561,0.00304212
100566,0.00302639
100571,0.00298219
100576,0.00301285
100581,0.00301045
100586,0.00294047
100591,0.00294931
100596,0.00298033
100601,0.00301954
100606,0.00298987
100611,0.00302992
100616,0.00301904
100621,0.00297828
100626,0.00298407
100631,0.00297522
100636,0.00298966
100641,0.00298082
100646,0.0030312
100651,0.00303412
100656,0.00299997
100661,0.00297941
100666,0.00298953
100671,0.00297419
100676,0.00299276
100681,0.00298939
100686,0.00297384
100691,0.00296617
100696,0.00297946
100701,0.00297928
100706,0.00297961
100711,0.00291801
100716,0.00296094
100721,0.00295171
100726,0.00295841
100731,0.00294404
100736,0.00299926
100741,0.00299449
100746,0.00298409
100751,0.00297629
100756,0.00296851
100761,0.00299255
100766,0.00294153
100771,0.00298966
100776,0.002964
100781,0.00297826
100786,0.00297448
100791,0.0030449
100796,0.00301507
100801,0.00299631
100806,0.00300191
100811,0.00298428
100816,0.00299656
100821,0.00302809
100826,0.00304482
100831,0.00305975
100836,0.00305413
100841,0.00302657
100846,0.00305495
100851,0.00303544
100856,0.00300334
100861,0.00298136
100866,0.00294137
100871,0.00297988
100876,0.00292139
100881,0.00289086
100886,0.00284108
100891,0.00280495
100896,0.00279272
100901,0.00275852
100906,0.00274322
100911,0.0027168
100916,0.00268755
100921,0.00274566
100926,0.00280491
100931,0.00283208
100936,0.00282631
100941,0.0027964
100946,0.00276683
100951,0.00278381
100956,0.00274696
100961,0.00271515
100966,0.00265298
100971,0.00269228
100976,0.00261999
100981,0.00253545
100986,0.00252951
100991,0.00261474
100996,0.00270311
