cycle,Heterozygosity
100001,0.0037258
100006,0.00326937
100011,0.00305941
100016,0.00319269
100021,0.00324736
100026,0.00328257
100031,0.00326231
100036,0.00320767
100041,0.00320387
100046,0.00322346
100051,0.00320732
100056,0.00323745
100061,0.00320143
100066,0.003219
100071,0.00323219
100076,0.00325967
100081,0.00324398
100086,0.0031691
100091,0.00317572
100096,0.00316948
100101,0.00317354
100106,0.00320355
100111,0.00320637
100116,0.00320059
100121,0.00318237
100126,0.0031623
100131,0.00311753
100136,0.00314087
100141,0.00312708
100146,0.003154
100151,0.00313162
100156,0.00310241
100161,0.00310685
100166,0.00316799
100171,0.00318014
100176,0.00318462
100181,0.00306368
100186,0.00306943
100191,0.00307095
100196,0.00309353
100201,0.00313529
100206,0.00309504
100211,0.00303313
100216,0.00295586
100221,0.00291965
100226,0.00292896
100231,0.00295459
100236,0.00297754
100241,0.00294667
100246,0.00300991
100251,0.00300478
100256,0.00309044
100261,0.00305607
100266,0.00299778
100271,0.00299294
100276,0.00292887
100281,0.00286119
100286,0.00296386
100291,0.00295386
100296,0.00290409
100301,0.00295812
100306,0.00295169
100311,0.0029535
100316,0.00305844
100321,0.003046
100326,0.00298089
100331,0.00299944
100336,0.00295541
100341,0.00289678
100346,0.00288614
100351,0.00284506
100356,0.00286994
100361,0.00280785
100366,0.0027681
100371,0.00272066
100376,0.00267336
100381,0.00268721
100386,0.00268368
100391,0.00263175
100396,0.00269768
100401,0.00272422
100406,0.00269365
100411,0.00274306
100416,0.00274096
100421,0.00270387
100426,0.00262432
100431,0.00254066
100436,0.00254269
100441,0.00251086
100446,0.00251561
100451,0.00248353
100456,0.00247028
100461,0.00240533
100466,0.00242719
100471,0.00236764
100476,0.00238801
100481,0.00233838
100486,0.00232637
100491,0.00227418
100496,0.00236096
100501,0.00228484
100506,0.00229569
100511,0.0022365
100516,0.00215888
100521,0.00211234
100526,0.00203052
100531,0.00202985
100536,0.00200948
100541,0.00205561
100546,0.00208794
100551,0.00208377
100556,0.00213327
100561,0.00218215
100566,0.00221213
100571,0.00223379
100576,0.00219798
100581,0.00211834
100586,0.00208909
100591,0.00205163
100596,0.00200872
100601,0.00198778
100606,0.00196097
100611,0.00191938
100616,0.00190475
100621,0.00194503
100626,0.00195136
100631,0.00193
100636,0.00192531
100641,0.0019133
100646,0.00193926
100651,0.0019495
100656,0.00198311
100661,0.00194181
100666,0.00193113
100671,0.0018842
100676,0.00184705
100681,0.00182835
100686,0.00182364
100691,0.00187182
100696,0.0018673
100701,0.00186157
100706,0.00185554
100711,0.00179504
100716,0.00175865
100721,0.00176017
100726,0.00179295
100731,0.00178105
100736,0.00178857
100741,0.00178834
100746,0.00180114
100751,0.00180613
100756,0.00179732
100761,0.0017947
100766,0.00179604
100771,0.00178918
100776,0.00178406
100781,0.00178159
100786,0.00179586
100791,0.00180969
100796,0.00180993
100801,0.00178364
100806,0.00176836
100811,0.00176183
100816,0.00174779
100821,0.00176046
100826,0.00174039
100831,0.00173239
100836,0.00172746
100841,0.00171027
100846,0.0017048
100851,0.00169614
100856,0.00169159
100861,0.00170608
100866,0.00167614
100871,0.00168103
100876,0.00165909
100881,0.00168755
100886,0.00167841
100891,0.00166125
100896,0.00166284
100901,0.00168388
100906,0.00164052
100911,0.00165854
100916,0.00165585
100921,0.00168055
100926,0.00166633
100931,0.00166745
100936,0.00163233
100941,0.0016108
100946,0.00159179
100951,0.00156954
100956,0.00155899
100961,0.00161276
100966,0.00161106
100971,0.001609
100976,0.00157865
100981,0.00155531
100986,0.00156483
100991,0.00156913
100996,0.00157545
