cycle,Heterozygosity
100001,0.00374628
100006,0.00336638
100011,0.00313414
100016,0.00303638
100021,0.00309161
100026,0.00304832
100031,0.00300712
100036,0.00299664
100041,0.00298405
100046,0.00298474
100051,0.0029597
100056,0.00294825
100061,0.00289661
100066,0.00281433
100071,0.00270948
100076,0.00272259
100081,0.00273168
100086,0.00269012
100091,0.00260732
100096,0.00261274
100101,0.00264145
100106,0.00261539
100111,0.00259122
100116,0.00254198
100121,0.00251016
100126,0.00239751
100131,0.00243348
100136,0.00249715
100141,0.00256866
100146,0.00266268
100151,0.00263909
100156,0.002633
100161,0.00267413
100166,0.00264198
100171,0.00269095
100176,0.00280273
100181,0.00268271
100186,0.00269253
100191,0.00269436
100196,0.00269304
100201,0.00261783
100206,0.00261045
100211,0.00251102
100216,0.00255506
100221,0.0025452
100226,0.00250487
100231,0.00262271
100236,0.0025335
100241,0.0024912
100246,0.00250597
100251,0.00254028
100256,0.00256877
100261,0.00248467
100266,0.00250944
100271,0.00250644
100276,0.00235997
100281,0.00229629
100286,0.00238118
100291,0.00241207
100296,0.00241357
100301,0.00241441
100306,0.0023908
100311,0.00239688
100316,0.00240713
100321,0.00232113
100326,0.0023184
100331,0.00227811
100336,0.00224528
100341,0.00225847
100346,0.00222519
100351,0.0022698
100356,0.00224327
100361,0.00230615
100366,0.0023005
100371,0.00220834
100376,0.00211293
100381,0.00206798
100386,0.00207764
100391,0.00207077
100396,0.00198845
100401,0.00194727
100406,0.00198888
100411,0.00187516
100416,0.00181938
100421,0.00173
100426,0.00179792
100431,0.00176522
100436,0.00177599
100441,0.00169266
100446,0.00171258
100451,0.00178001
100456,0.00184034
100461,0.00194802
100466,0.00202327
100471,0.00192517
100476,0.00188692
100481,0.00185523
100486,0.0018962
100491,0.00184524
100496,0.00192468
100501,0.00198424
100506,0.00174786
100511,0.00180182
100516,0.00176466
100521,0.00178294
100526,0.00173008
100531,0.0018814
100536,0.00182565
100541,0.00182056
100546,0.00170676
100551,0.00160807
100556,0.00164284
100561,0.00165969
100566,0.0018061
100571,0.00180832
100576,0.00180952
100581,0.00184074
100586,0.00176534
100591,0.00170796
100596,0.0017707
100601,0.00178282
100606,0.00172719
100611,0.00162178
100616,0.00153837
100621,0.00149625
100626,0.00146215
100631,0.00143187
100636,0.00151826
100641,0.00161854
100646,0.00162725
100651,0.00166129
100656,0.00161879
100661,0.00171994
100666,0.00167813
100671,0.00163044
100676,0.00156315
100681,0.0015561
100686,0.00152932
100691,0.00141184
100696,0.00140074
100701,0.00124483
100706,0.0012314
100711,0.00129164
100716,0.00127096
100721,0.00127398
100726,0.00134358
100731,0.0013675
100736,0.00143313
100741,0.00144161
100746,0.00133118
100751,0.00133526
100756,0.00138434
100761,0.0014174
100766,0.00148539
100771,0.00158059
100776,0.00170096
100781,0.00176688
100786,0.0017151
100791,0.00177761
100796,0.00181723
100801,0.00179729
100806,0.00184801
100811,0.00187591
100816,0.0018234
100821,0.00171658
100826,0.00164966
100831,0.00157019
100836,0.00142624
100841,0.0013611
100846,0.00135818
100851,0.0013664
100856,0.00129798
100861,0.0013471
100866,0.00133415
100871,0.00132256
100876,0.00134032
100881,0.00128663
100886,0.00119059
100891,0.00122907
100896,0.00134053
100901,0.00132256
100906,0.00142494
100911,0.00146272
100916,0.00146669
100921,0.00147445
100926,0.00148426
100931,0.00146312
100936,0.0014427
100941,0.00144523
100946,0.00156006
100951,0.00152664
100956,0.00154546
100961,0.00154921
100966,0.00142097
100971,0.00140809
100976,0.00123339
100981,0.00137366
100986,0.00133943
100991,0.00132708
100996,0.00133032
