cycle,Heterozygosity
100001,0.00369021
100006,0.00263299
100011,0.00217153
100016,0.00216366
100021,0.00191128
100026,0.00119491
100031,0.00211399
100036,0.00209009
100041,0.00204716
100046,0.00211967
100051,0.00206939
100056,0.00223497
100061,0.00228903
100066,0.00231034
100071,0.00237004
100076,0.0023971
100081,0.00249513
100086,0.00245154
100091,0.00248419
100096,0.00234373
100101,0.0024055
100106,0.00237235
100111,0.00245838
100116,0.00251854
100121,0.00253969
100126,0.00239565
100131,0.00236182
100136,0.0024678
100141,0.00254115
100146,0.00250193
100151,0.00250964
100156,0.00247869
100161,0.00246487
100166,0.00241711
100171,0.00242633
100176,0.00239563
100181,0.00236024
100186,0.00256377
100191,0.0025724
100196,0.00255568
100201,0.00254966
100206,0.00262259
100211,0.00263336
100216,0.00259851
100221,0.00261198
100226,0.00264882
100231,0.00263778
100236,0.00254573
100241,0.00245014
100246,0.00217253
100251,0.00203772
100256,0.00201141
100261,0.00204173
100266,0.00195135
100271,0.00211331
100276,0.00219436
100281,0.00228723
100286,0.00231321
100291,0.00209059
100296,0.0022036
100301,0.00206585
100306,0.00187604
100311,0.00204421
100316,0.00210027
100321,0.0017815
100326,0.00148953
100331,0.00128387
100336,0.00103895
100341,0.00100988
100346,0.00109618
100351,0.00122431
100356,0.00119056
100361,0.0013775
100366,0.00163315
100371,0.00174983
100376,0.00175016
100381,0.00150558
100386,0.00149364
100391,0.00156061
100396,0.00168315
100401,0.00162473
100406,0.00173654
100411,0.001644
100416,0.00165492
100421,0.00164213
100426,0.00147411
100431,0.00128673
100436,0.00153067
100441,0.00180599
100446,0.00186123
100451,0.00184142
100456,0.00167947
100461,0.00148309
100466,0.00149989
100471,0.00125281
100476,0.00177807
100481,0.00166233
100486,0.00154138
100491,0.0013412
100496,0.00146495
100501,0.0013769
100506,0.00143859
100511,0.00163357
100516,0.00162358
100521,0.00147219
100526,0.00144584
100531,0.00139233
100536,0.00145284
100541,0.0015838
100546,0.00146469
100551,0.00130768
100556,0.00125395
100561,0.00127779
100566,0.00123714
100571,0.00121849
100576,0.001215
100581,0.00125249
100586,0.00116168
100591,0.00127699
100596,0.00130709
100601,0.00124643
100606,0.0011785
100611,0.00103401
100616,0.000823163
100621,0.000885302
100626,0.00107645
100631,0.000896468
100636,0.00095115
100641,0.000835418
100646,0.000782184
100651,0.000840322
100656,0.00077025
100661,0.000665953
100666,0.000726698
100671,0.00084843
100676,0.000894335
100681,0.000886476
100686,0.000973299
100691,0.00093244
100696,0.000747736
100701,0.000889634
100706,0.000773926
100711,0.000763312
100716,0.000728014
100721,0.000770853
100726,0.000788127
100731,0.000732064
100736,0.000655482
100741,0.000624549
100746,0.000485091
100751,0.000472798
100756,0.000442519
100761,0.000590745
100766,0.000520552
100771,0.000583323
100776,0.000554725
100781,0.000476342
100786,0.000528329
100791,0.000494598
100796,0.000489518
100801,0.000511255
100806,0.000432248
100811,0.000480246
100816,0.000459004
100821,0.000459429
100826,0.000506205
100831,0.000533083
100836,0.000661941
100841,0.000572048
100846,0.000556992
100851,0.000406505
100856,0.000437952
100861,0.000623776
100866,0.000618834
100871,0.000615161
100876,0.000757287
100881,0.000714038
100886,0.000790265
100891,0.00074235
100896,0.000729531
100901,0.000636601
100906,0.000779456
100911,0.000747953
100916,0.000717465
100921,0.000814435
100926,0.000839479
100931,0.00074084
100936,0.000775343
100941,0.000855172
100946,0.000872647
100951,0.000859438
100956,0.000752054
100961,0.000768356
100966,0.00080006
100971,0.00075818
100976,0.000760388
100981,0.000805563
100986,0.000787455
100991,0.000850298
100996,0.000806152
