cycle,Heterozygosity
100001,0.00367974
100006,0.00329514
100011,0.0030125
100016,0.00309461
100021,0.0029273
100026,0.00273011
100031,0.00263638
100036,0.00259171
100041,0.00250798
100046,0.00250586
100051,0.00252184
100056,0.0025012
100061,0.00249911
100066,0.00241526
100071,0.0024662
100076,0.00243754
100081,0.00255499
100086,0.00263677
100091,0.00259402
100096,0.00253049
100101,0.00255796
100106,0.00257653
100111,0.00266521
100116,0.00255974
100121,0.0025557
100126,0.00242524
100131,0.00259074
100136,0.00251089
100141,0.00249522
100146,0.00238097
100151,0.00219069
100156,0.00221858
100161,0.00238461
100166,0.0024127
100171,0.00251236
100176,0.00254995
100181,0.00256815
100186,0.00256523
100191,0.00245398
100196,0.00254871
100201,0.00257366
100206,0.0024647
100211,0.00248613
100216,0.00244676
100221,0.00244306
100226,0.00246944
100231,0.00236361
100236,0.00234932
100241,0.00237482
100246,0.00231754
100251,0.00225276
100256,0.00232459
100261,0.00231377
100266,0.00235896
100271,0.00231284
100276,0.00231678
100281,0.00225405
100286,0.00221966
100291,0.00214679
100296,0.00216237
100301,0.00214234
100306,0.00209232
100311,0.0020828
100316,0.00220168
100321,0.00222731
100326,0.00221868
100331,0.00217168
100336,0.00204599
100341,0.00204441
100346,0.0019374
100351,0.00190034
100356,0.00187416
100361,0.0016905
100366,0.00162811
100371,0.00160663
100376,0.00173189
100381,0.00154903
100386,0.00154789
100391,0.00157205
100396,0.00147837
100401,0.0014801
100406,0.00162032
100411,0.00153398
100416,0.0015577
100421,0.0015307
100426,0.00153131
100431,0.00151897
100436,0.00162788
100441,0.00154341
100446,0.00161507
100451,0.00165407
100456,0.001718
100461,0.0017315
100466,0.00176531
100471,0.00182001
100476,0.00197053
100481,0.0020533
100486,0.00215774
100491,0.00216533
100496,0.0021692
100501,0.00214352
100506,0.00221075
100511,0.00225991
100516,0.00225916
100521,0.00217012
100526,0.00216403
100531,0.00211663
100536,0.00209725
100541,0.00216421
100546,0.00215403
100551,0.00217595
100556,0.00211237
100561,0.00214639
100566,0.00221501
100571,0.00219071
100576,0.00223715
100581,0.0021983
100586,0.00229446
100591,0.00232523
100596,0.00230295
100601,0.00230883
100606,0.00233948
100611,0.00235386
100616,0.00233789
100621,0.00231836
100626,0.00227168
100631,0.00223472
100636,0.00217804
100641,0.00224046
100646,0.00222945
100651,0.00230379
100656,0.00231319
100661,0.00227594
100666,0.0022345
100671,0.00229505
100676,0.00228004
100681,0.00220544
100686,0.00221626
100691,0.00224356
100696,0.00222656
100701,0.00226868
100706,0.00223355
100711,0.00217982
100716,0.00225327
100721,0.00221103
100726,0.00218131
100731,0.00215177
100736,0.00220254
100741,0.00215095
100746,0.00214005
100751,0.00216829
100756,0.00214761
100761,0.00209288
100766,0.00209007
100771,0.00204984
100776,0.00207331
100781,0.00211566
100786,0.00211253
100791,0.00216186
100796,0.0021652
100801,0.00213607
100806,0.00212449
100811,0.00212542
100816,0.00203459
100821,0.00199698
100826,0.00199047
100831,0.00200078
100836,0.00199045
100841,0.00198499
100846,0.00199016
100851,0.00203962
100856,0.0020474
100861,0.002015
100866,0.00204134
100871,0.00204997
100876,0.00200208
100881,0.00202001
100886,0.00199126
100891,0.00193796
100896,0.00190288
100901,0.00184374
100906,0.0018491
100911,0.00200238
100916,0.00201906
100921,0.00203065
100926,0.00202041
100931,0.00202381
100936,0.00200959
100941,0.00197117
100946,0.00197214
100951,0.00200761
100956,0.0020752
100961,0.00202611
100966,0.0020423
100971,0.00199867
100976,0.00198552
100981,0.00196856
100986,0.00200812
100991,0.00195735
100996,0.00196717
