cycle,Heterozygosity
100001,0.00363696
100006,0.00300103
100011,0.00228864
100016,0.0019793
100021,0.00163244
100026,0.00161404
100031,0.00113438
100036,0.00104434
100041,0.000940864
100046,0.000803297
100051,0.000787074
100056,0.000629132
100061,0.000774859
100066,0.000833794
100071,0.000601854
100076,0.000405235
100081,0.000312528
100086,0.000267312
100091,0.000163461
100096,0.00010113
100101,0.000127526
100106,0.000116805
100111,9.52382e-05
100116,9.03737e-05
100121,7.57999e-05
100126,5.09163e-05
100131,2.5586e-05
100136,2.29017e-05
100141,2.20941e-05
100146,2.13613e-05
100151,2.30218e-05
100156,2.54864e-05
100161,2.71917e-05
100166,2.74204e-05
100171,2.77192e-05
100176,2.74194e-05
100181,2.80475e-05
100186,2.66221e-05
100191,2.74055e-05
100196,2.83441e-05
100201,3.04912e-05
100206,3.33564e-05
100211,3.17533e-05
100216,3.0976e-05
100221,3.39858e-05
100226,3.32405e-05
100231,3.28427e-05
100236,3.16882e-05
100241,3.31014e-05
100246,3.41518e-05
100251,3.13414e-05
100256,3.37015e-05
100261,3.41159e-05
100266,3.44358e-05
100271,3.38281e-05
100276,3.38632e-05
100281,3.5474e-05
100286,3.76751e-05
100291,3.59393e-05
100296,3.68195e-05
100301,3.80781e-05
100306,3.82775e-05
100311,3.92878e-05
100316,3.76523e-05
100321,3.77774e-05
100326,4.02907e-05
100331,4.35096e-05
100336,4.86516e-05
100341,4.85095e-05
100346,4.88473e-05
100351,5.20567e-05
100356,5.00479e-05
100361,5.31831e-05
100366,5.17926e-05
100371,5.16828e-05
100376,5.32459e-05
100381,5.61179e-05
100386,6.04946e-05
100391,5.98279e-05
100396,6.02561e-05
100401,6.27958e-05
100406,6.53408e-05
100411,6.62295e-05
100416,6.75006e-05
100421,6.66662e-05
100426,6.59314e-05
100431,6.98327e-05
100436,6.72408e-05
100441,6.79204e-05
100446,6.98291e-05
100451,7.33018e-05
100456,7.3907e-05
100461,7.30289e-05
100466,7.26824e-05
100471,7.19036e-05
100476,7.14146e-05
100481,7.78472e-05
100486,8.14062e-05
100491,8.46512e-05
100496,8.42323e-05
100501,8.58924e-05
100506,8.76109e-05
100511,8.61079e-05
100516,8.55658e-05
100521,9.00873e-05
100526,9.04584e-05
100531,9.29955e-05
100536,9.01031e-05
100541,8.88298e-05
100546,9.28284e-05
100551,9.30662e-05
100556,9.14081e-05
100561,9.24568e-05
100566,9.64152e-05
100571,0.000103463
100576,0.000102562
100581,0.000104124
100586,0.000105319
100591,0.000103329
100596,0.000108361
100601,0.000109247
100606,0.000107952
100611,0.000107167
100616,0.000106086
100621,0.000104411
100626,0.000100927
100631,0.000100434
100636,0.000101292
100641,9.89156e-05
100646,9.85604e-05
100651,9.43598e-05
100656,9.53148e-05
100661,9.66921e-05
100666,9.74031e-05
100671,0.00010007
100676,0.00010107
100681,0.000100491
100686,0.000102374
100691,0.000101538
100696,9.89309e-05
100701,9.98768e-05
100706,9.67624e-05
100711,9.3716e-05
100716,9.29543e-05
100721,9.06573e-05
100726,9.18717e-05
100731,8.94486e-05
100736,8.95535e-05
100741,9.66944e-05
100746,9.50034e-05
100751,9.09322e-05
100756,8.66509e-05
100761,8.87725e-05
100766,8.92457e-05
100771,8.1613e-05
100776,8.42607e-05
100781,8.38849e-05
100786,8.17962e-05
100791,7.9762e-05
100796,8.19802e-05
100801,8.054e-05
100806,8.55218e-05
100811,8.81736e-05
100816,8.54588e-05
100821,8.59305e-05
100826,8.76603e-05
100831,8.72057e-05
100836,9.05765e-05
100841,9.21796e-05
100846,9.42452e-05
100851,0.000100443
100856,0.000106661
100861,0.000107768
100866,0.000102034
100871,0.000101335
100876,0.000106476
100881,0.000100063
100886,0.000106159
100891,0.000108185
100896,0.000109563
100901,0.000111887
100906,0.000107886
100911,0.000104802
100916,0.000105819
100921,0.000108552
100926,0.000109571
100931,0.000106071
100936,0.000104307
100941,0.000101151
100946,0.000100977
100951,9.58574e-05
100956,9.56225e-05
100961,8.91266e-05
100966,9.70266e-05
100971,9.86514e-05
100976,9.65523e-05
100981,9.38401e-05
100986,9.83923e-05
100991,9.95404e-05
100996,9.68188e-05
