cycle,Heterozygosity
100001,0.00370811
100006,0.00332635
100011,0.00303633
100016,0.00312798
100021,0.00307194
100026,0.00310643
100031,0.00307139
100036,0.00296091
100041,0.002745
100046,0.00272041
100051,0.00278707
100056,0.00279651
100061,0.00291782
100066,0.00291766
100071,0.0029413
100076,0.00287217
100081,0.00295967
100086,0.0029311
100091,0.00301388
100096,0.00296011
100101,0.00288194
100106,0.00290854
100111,0.00291337
100116,0.00285884
100121,0.00300807
100126,0.00302491
100131,0.00304147
100136,0.00296343
100141,0.00302432
100146,0.00303885
100151,0.00301074
100156,0.00306658
100161,0.00299519
100166,0.00303341
100171,0.00309614
100176,0.00309992
100181,0.00310811
100186,0.00314185
100191,0.00309041
100196,0.00304175
100201,0.00306449
100206,0.00308
100211,0.00309937
100216,0.00308357
100221,0.00305526
100226,0.00307567
100231,0.00309292
100236,0.00303352
100241,0.00304986
100246,0.00301598
100251,0.00298743
100256,0.00294083
100261,0.00291853
100266,0.0029418
100271,0.00294261
100276,0.002873
100281,0.0029124
100286,0.00288449
100291,0.0029418
100296,0.00294425
100301,0.00290355
100306,0.00295916
100311,0.00296065
100316,0.00293495
100321,0.00292686
100326,0.00295048
100331,0.00302396
100336,0.00301714
100341,0.00301355
100346,0.00303474
100351,0.00310484
100356,0.0030853
100361,0.00301625
100366,0.00302842
100371,0.00299671
100376,0.00296908
100381,0.00299866
100386,0.00296127
100391,0.00295791
100396,0.00295494
100401,0.00287419
100406,0.00290489
100411,0.00296132
100416,0.00293359
100421,0.00297954
100426,0.00297215
100431,0.00293937
100436,0.00292523
100441,0.00293607
100446,0.00294433
100451,0.00294266
100456,0.00293509
100461,0.00289462
100466,0.00294619
100471,0.00290975
100476,0.00293516
100481,0.00293405
100486,0.0028942
100491,0.00291404
100496,0.00287744
100501,0.00288884
100506,0.00287862
100511,0.00290514
100516,0.00283157
100521,0.00277396
100526,0.00278699
100531,0.00278348
100536,0.00274073
100541,0.00271668
100546,0.00271803
100551,0.00271936
100556,0.0027159
100561,0.00277667
100566,0.00276286
100571,0.00280895
100576,0.00284348
100581,0.00282353
100586,0.00284352
100591,0.00278368
100596,0.00276849
100601,0.00275315
100606,0.00276452
100611,0.00275559
100616,0.00274092
100621,0.00279468
100626,0.0028003
100631,0.00285269
100636,0.00287086
100641,0.00286285
100646,0.00286566
100651,0.00285428
100656,0.00283125
100661,0.00285307
100666,0.002892
100671,0.00288318
100676,0.00288702
100681,0.00290767
100686,0.00285557
100691,0.00285331
100696,0.00286041
100701,0.0028523
100706,0.00280997
100711,0.00283927
100716,0.00280957
100721,0.00278699
100726,0.00279475
100731,0.00275674
100736,0.00278268
100741,0.00278994
100746,0.00278283
100751,0.00281553
100756,0.00277596
100761,0.00274238
100766,0.00274167
100771,0.00274635
100776,0.00273714
100781,0.00271681
100786,0.00265502
100791,0.00270991
100796,0.00272618
100801,0.00270201
100806,0.0027095
100811,0.00270024
100816,0.00268777
100821,0.00261803
100826,0.00260202
100831,0.00252145
100836,0.00249729
100841,0.00245824
100846,0.00243133
100851,0.00238906
100856,0.00233581
100861,0.00231863
100866,0.00229057
100871,0.00221986
100876,0.00216041
100881,0.00218106
100886,0.00222663
100891,0.00216756
100896,0.00219637
100901,0.00219487
100906,0.00219146
100911,0.00220375
100916,0.00220152
100921,0.00222014
100926,0.00222921
100931,0.00218665
100936,0.00220288
100941,0.00220098
100946,0.00221803
100951,0.00224819
100956,0.00225169
100961,0.00227799
100966,0.00228689
100971,0.00227466
100976,0.0022698
100981,0.00223486
100986,0.00224786
100991,0.00223267
100996,0.00219528
