cycle,Heterozygosity
100001,0.00359332
100006,0.0032812
100011,0.00267695
100016,0.00285984
100021,0.00207498
100026,0.0028459
100031,0.00278351
100036,0.00264219
100041,0.00283811
100046,0.00283695
100051,0.00273755
100056,0.00287798
100061,0.00285399
100066,0.00290709
100071,0.00296377
100076,0.00297685
100081,0.00293433
100086,0.00273306
100091,0.00281118
100096,0.00292177
100101,0.00295004
100106,0.0030034
100111,0.00301905
100116,0.00303298
100121,0.00299474
100126,0.00292927
100131,0.00285641
100136,0.00295834
100141,0.00302816
100146,0.0030141
100151,0.00298416
100156,0.00303013
100161,0.00300655
100166,0.00298793
100171,0.00294488
100176,0.00291954
100181,0.00295945
100186,0.00297267
100191,0.00298317
100196,0.00298183
100201,0.00295054
100206,0.00291536
100211,0.0029553
100216,0.00284819
100221,0.00272669
100226,0.00259979
100231,0.00262474
100236,0.00283929
100241,0.00296654
100246,0.0028607
100251,0.00291462
100256,0.00293992
100261,0.00284727
100266,0.00286723
100271,0.00291667
100276,0.00277288
100281,0.00268205
100286,0.00246746
100291,0.00241812
100296,0.00237374
100301,0.00233353
100306,0.00222122
100311,0.00203999
100316,0.00216843
100321,0.00222245
100326,0.00217619
100331,0.00212198
100336,0.00211471
100341,0.00194086
100346,0.00189958
100351,0.00189732
100356,0.00185246
100361,0.00149277
100366,0.00140857
100371,0.00139274
100376,0.00131537
100381,0.00129998
100386,0.00111606
100391,0.00100075
100396,0.000653352
100401,0.000529887
100406,0.000706796
100411,0.000726175
100416,0.000598565
100421,0.000824954
100426,0.000749785
100431,0.000523886
100436,0.00065012
100441,0.00125979
100446,0.00121432
100451,0.00116377
100456,0.00117038
100461,0.00136372
100466,0.00138005
100471,0.00136048
100476,0.00138467
100481,0.00119972
100486,0.00111721
100491,0.00100933
100496,0.000859355
100501,0.00110744
100506,0.00115067
100511,0.00126019
100516,0.0012143
100521,0.00138567
100526,0.00146016
100531,0.00165305
100536,0.00168625
100541,0.00126983
100546,0.000941892
100551,0.000730524
100556,0.000734385
100561,0.000644468
100566,0.000594651
100571,0.000562175
100576,0.000578981
100581,0.000561787
100586,0.000535762
100591,0.000559775
100596,0.000565162
100601,0.00061495
100606,0.000597878
100611,0.000542611
100616,0.000597143
100621,0.000596142
100626,0.000510508
100631,0.000529567
100636,0.000457884
100641,0.000382404
100646,0.00039296
100651,0.000517836
100656,0.000526667
100661,0.000488904
100666,0.000374539
100671,0.000324596
100676,0.000336111
100681,0.000359172
100686,0.000359306
100691,0.00036218
100696,0.000342509
100701,0.000367677
100706,0.00033031
100711,0.000391107
100716,0.000393955
100721,0.000395139
100726,0.000376791
100731,0.000336648
100736,0.000361546
100741,0.000231992
100746,0.000277499
100751,0.000140134
100756,0.000105121
100761,0.000105217
100766,9.17773e-05
100771,6.31969e-05
100776,4.96254e-05
100781,3.1814e-05
100786,3.08989e-05
100791,3.58431e-05
100796,3.51434e-05
100801,3.45001e-05
100806,3.74536e-05
100811,3.91711e-05
100816,4.12001e-05
100821,3.87004e-05
100826,4.02953e-05
100831,4.20779e-05
100836,4.30692e-05
100841,4.38363e-05
100846,4.42059e-05
100851,4.63326e-05
100856,4.61104e-05
100861,4.52485e-05
100866,4.77352e-05
100871,4.46457e-05
100876,4.52055e-05
100881,4.83694e-05
100886,4.92607e-05
100891,4.98594e-05
100896,5.23266e-05
100901,5.41772e-05
100906,5.77685e-05
100911,5.88728e-05
100916,5.69325e-05
100921,5.44829e-05
100926,5.62779e-05
100931,5.71792e-05
100936,6.16705e-05
100941,6.55267e-05
100946,6.54147e-05
100951,7.0343e-05
100956,7.5853e-05
100961,7.6472e-05
100966,8.0626e-05
100971,8.54386e-05
100976,8.29729e-05
100981,8.20968e-05
100986,8.65854e-05
100991,9.27672e-05
100996,9.55134e-05
