cycle,Heterozygosity
100001,0.00386078
100002,0.00372863
100003,0.00365432
100004,0.00368381
100005,0.00365135
100006,0.00337262
100007,0.00335266
100008,0.00325876
100009,0.0031993
100010,0.00324632
100011,0.00307495
100012,0.00253332
100013,0.0020109
100014,0.00194122
100015,0.00190024
100016,0.00159371
100017,0.00127865
100018,0.00137059
100019,0.00167667
100020,0.00154803
100021,0.00167579
100022,0.00163568
100023,0.00170413
100024,0.0015336
100025,0.00124237
100026,0.00126555
100027,0.0011467
100028,0.00126785
100029,0.00131299
100030,0.00131885
100031,0.00129434
100032,0.00111309
100033,0.00115528
100034,0.00117303
100035,0.00114599
100036,0.00200586
100037,0.00138778
100038,0.001813
100039,0.000401529
100040,0.000211181
100041,0.000195562
100042,0.000334847
100043,0.000377556
100044,0.000233633
100045,0.000210772
100046,7.2075e-05
100047,8.29545e-06
100048,8.51563e-06
100049,8.94376e-06
100050,9.68889e-06
100051,1.0023e-05
100052,1.04091e-05
100053,8.56336e-06
100054,9.35019e-06
100055,9.66167e-06
100056,9.92921e-06
100057,1.10276e-05
100058,1.08845e-05
100059,1.16896e-05
100060,1.32102e-05
100061,1.34768e-05
100062,1.3153e-05
100063,1.21748e-05
100064,1.31035e-05
100065,1.34053e-05
100066,1.3538e-05
100067,1.3192e-05
100068,1.3672e-05
100069,1.21852e-05
100070,1.24415e-05
100071,1.19576e-05
100072,1.04422e-05
100073,1.08468e-05
100074,1.09703e-05
100075,1.15622e-05
100076,1.18874e-05
100077,1.08416e-05
100078,9.15973e-06
100079,9.67742e-06
100080,1.08065e-05
100081,1.19355e-05
100082,1.13996e-05
100083,1.05177e-05
100084,1.14542e-05
100085,1.2859e-05
100086,1.2794e-05
100087,1.40934e-05
100088,1.47477e-05
100089,1.49961e-05
100090,1.44108e-05
100091,1.38866e-05
100092,1.43002e-05
100093,1.48283e-05
100094,1.69589e-05
100095,1.79019e-05
100096,1.98166e-05
100097,1.96995e-05
100098,2.08117e-05
100099,2.21371e-05
100100,2.16779e-05
100101,2.17456e-05
100102,2.01275e-05
100103,2.07349e-05
100104,1.85614e-05
100105,1.81283e-05
100106,1.87669e-05
100107,1.84079e-05
100108,1.84625e-05
100109,1.92053e-05
100110,1.89555e-05
100111,1.86238e-05
100112,1.891e-05
100113,2.02406e-05
100114,2.0506e-05
100115,1.95447e-05
100116,1.99896e-05
100117,2.05983e-05
100118,2.05437e-05
100119,2.26002e-05
100120,2.22177e-05
100121,2.33351e-05
100122,2.31894e-05
100123,2.21228e-05
100124,2.33025e-05
100125,2.51119e-05
100126,2.38384e-05
100127,2.29644e-05
100128,2.47672e-05
100129,2.42209e-05
100130,2.41896e-05
100131,2.33845e-05
100132,2.38606e-05
100133,2.34469e-05
100134,2.41311e-05
100135,2.26743e-05
100136,1.97906e-05
100137,2.0095e-05
100138,2.08494e-05
100139,2.27732e-05
