cycle,Heterozygosity
100001,0.00373569
100002,0.00363406
100003,0.00331589
100004,0.00337565
100005,0.00331832
100006,0.0032247
100007,0.00330048
100008,0.00330449
100009,0.00317647
100010,0.00323119
100011,0.00309153
100012,0.00310546
100013,0.00317697
100014,0.00319364
100015,0.00294985
100016,0.00287774
100017,0.00290291
100018,0.00304981
100019,0.0030197
100020,0.00306391
100021,0.00309376
100022,0.00306277
100023,0.00310212
100024,0.00311757
100025,0.00316864
100026,0.00315804
100027,0.00315953
100028,0.00315444
100029,0.00313113
100030,0.00311862
100031,0.00311221
100032,0.00304449
100033,0.00304333
100034,0.00301006
100035,0.00294592
100036,0.00298375
100037,0.00293315
100038,0.002851
100039,0.00269645
100040,0.00234184
100041,0.00246334
100042,0.0026237
100043,0.00237269
100044,0.00228406
100045,0.00193639
100046,0.00195132
100047,0.00147073
100048,0.00184839
100049,0.00157549
100050,0.00179719
100051,0.0018143
100052,0.0016278
100053,0.00162444
100054,0.00167519
100055,0.00158903
100056,0.00130165
100057,0.00103333
100058,0.00107592
100059,0.000705715
100060,0.000690995
100061,0.000487069
100062,0.000695202
100063,0.000711428
100064,0.000746839
100065,0.000471825
100066,0.000630637
100067,0.000828544
100068,0.000681409
100069,0.00057839
100070,0.000731028
100071,0.000681358
100072,0.000471601
100073,0.000433668
100074,0.000469904
100075,0.000414736
100076,0.000343291
100077,0.000227695
100078,0.000383269
100079,0.000242728
100080,0.000183677
100081,0.000124543
100082,6.29969e-05
100083,6.31569e-05
100084,6.43015e-05
100085,0.00024379
100086,0.00030138
100087,0.000124087
100088,0.000184454
100089,6.35822e-05
100090,1.84157e-05
100091,1.77172e-05
100092,1.78772e-05
100093,5.01834e-05
100094,5.05697e-05
100095,5.016e-05
100096,8.14438e-05
100097,0.000112241
100098,0.000126679
100099,0.00020818
100100,0.000221661
100101,0.000208582
100102,0.000256942
100103,0.000231622
100104,0.000219709
100105,0.000207527
100106,0.000181523
100107,0.000207383
100108,0.000180985
100109,0.00012532
100110,9.69368e-05
100111,0.000168196
100112,0.000126398
100113,8.20604e-05
100114,9.73335e-05
100115,9.8218e-05
100116,0.000127752
100117,0.000196492
100118,0.000157227
100119,0.000113455
100120,0.000142099
100121,0.000157085
100122,0.000210591
100123,0.000246777
100124,0.000252655
100125,0.00018779
100126,0.000186424
100127,0.000153313
100128,0.000162422
100129,0.000117121
100130,0.000125617
100131,0.000161245
100132,0.000140943
100133,0.00016401
100134,0.000176651
100135,0.000168993
100136,0.000168253
100137,0.00025746
100138,0.000214986
100139,0.000189123
