cycle,Heterozygosity
100001,0.00369955
100002,0.00344603
100003,0.00338963
100004,0.00322226
100005,0.00263637
100006,0.00192537
100007,0.00221956
100008,0.00262389
100009,0.00240138
100010,0.00252721
100011,0.00167491
100012,0.00128881
100013,0.00142406
100014,0.00121329
100015,0.000894795
100016,0.000907285
100017,0.000670068
100018,0.000372338
100019,0.000452873
100020,0.000415433
100021,0.000453777
100022,0.000572065
100023,0.000503502
100024,0.000521607
100025,0.000548427
100026,0.000534306
100027,0.000635872
100028,0.000588709
100029,0.00041265
100030,0.000386368
100031,0.000257863
100032,0.000467852
100033,0.00057871
100034,0.000466447
100035,0.00032292
100036,2.34375e-06
100037,4.07407e-06
100038,3.6e-06
100039,4.87603e-06
100040,2.98611e-06
100041,4.20118e-06
100042,5.53571e-06
100043,4.66667e-06
100044,3.39844e-06
100045,3.62654e-06
100046,1.925e-06
100047,1.31198e-06
100048,4.07986e-07
100049,0.0
100050,0.0
100051,2.98439e-07
100052,7.99854e-07
100053,9.57763e-07
100054,1.27127e-06
100055,7.7278e-07
100056,5.18621e-07
100057,9.54735e-07
100058,1.40869e-06
100059,2.03564e-06
100060,2.16961e-06
100061,2.16181e-06
100062,1.88606e-06
100063,1.73647e-06
100064,1.98361e-06
100065,1.41389e-06
100066,1.41389e-06
100067,7.84339e-07
100068,3.19979e-07
100069,7.99948e-07
100070,7.97347e-07
100071,1.26951e-06
100072,1.11212e-06
100073,1.11472e-06
100074,4.79969e-07
100075,9.59938e-07
100076,9.44329e-07
100077,2.03044e-06
100078,2.66519e-06
100079,3.44433e-06
100080,2.6782e-06
100081,2.35302e-06
100082,2.62357e-06
100083,2.78096e-06
100084,2.19303e-06
100085,1.86264e-06
100086,1.57648e-06
100087,2.18522e-06
100088,2.93054e-06
100089,3.11134e-06
100090,3.71748e-06
100091,3.59912e-06
100092,3.89828e-06
100093,4.15323e-06
100094,4.44979e-06
100095,5.532e-06
100096,5.77653e-06
100097,5.82076e-06
100098,4.96228e-06
100099,5.85458e-06
100100,5.69589e-06
100101,4.39126e-06
100102,4.96358e-06
100103,4.96878e-06
100104,4.30541e-06
100105,5.06113e-06
100106,5.24063e-06
100107,4.04266e-06
100108,4.80229e-06
100109,6.90166e-06
100110,7.6782e-06
100111,7.97216e-06
100112,8.82024e-06
100113,8.82804e-06
100114,7.91363e-06
100115,7.29188e-06
100116,6.782e-06
100117,7.74194e-06
100118,8.64464e-06
100119,8.59651e-06
100120,1.00234e-05
100121,8.55489e-06
100122,7.02133e-06
100123,6.94329e-06
100124,5.99636e-06
100125,6.39568e-06
100126,5.93262e-06
100127,5.47607e-06
100128,6.71696e-06
100129,8.89828e-06
100130,7.94485e-06
100131,8.06842e-06
100132,9.30931e-06
100133,9.52263e-06
100134,1.07713e-05
100135,1.08312e-05
100136,1.10523e-05
100137,1.2089e-05
100138,1.24935e-05
100139,1.28616e-05
