cycle,Heterozygosity
100001,0.00377595
100002,0.00370943
100003,0.0036626
100004,0.00362433
100005,0.00365203
100006,0.00340288
100007,0.00322661
100008,0.00340985
100009,0.00337101
100010,0.00317687
100011,0.00298354
100012,0.00290478
100013,0.00296521
100014,0.00294398
100015,0.0030036
100016,0.00291251
100017,0.00291724
100018,0.00270732
100019,0.00268019
100020,0.00268795
100021,0.0024764
100022,0.00250437
100023,0.00258886
100024,0.00258201
100025,0.00248617
100026,0.00261717
100027,0.00252666
100028,0.00251618
100029,0.00248758
100030,0.00255774
100031,0.0024536
100032,0.00256607
100033,0.0025877
100034,0.00256893
100035,0.00267593
100036,0.00288953
100037,0.00297944
100038,0.0024646
100039,0.00246426
100040,0.00297535
100041,0.00289763
100042,0.00272903
100043,0.00243422
100044,0.00265455
100045,0.00268863
100046,0.00273081
100047,0.0028377
100048,0.00278115
100049,0.00279465
100050,0.00276135
100051,0.00281953
100052,0.00281192
100053,0.00276954
100054,0.00276627
100055,0.00281687
100056,0.00282552
100057,0.00282433
100058,0.00281081
100059,0.00282973
100060,0.00280928
100061,0.00283227
100062,0.00283278
100063,0.00282914
100064,0.00277681
100065,0.00280642
100066,0.00283104
100067,0.00280548
100068,0.00276415
100069,0.00268606
100070,0.00268226
100071,0.00264185
100072,0.00264881
100073,0.0027361
100074,0.00271198
100075,0.0026737
100076,0.00263658
100077,0.00257852
100078,0.00255243
100079,0.00250748
100080,0.00248125
100081,0.00257851
100082,0.00248478
100083,0.00254154
100084,0.00259204
100085,0.00266076
100086,0.00263178
100087,0.00266182
100088,0.00264091
100089,0.0026842
100090,0.00259032
100091,0.00269698
100092,0.00265123
100093,0.00266383
100094,0.00265302
100095,0.00260376
100096,0.00228891
100097,0.00223148
100098,0.002129
100099,0.00205226
100100,0.0020214
100101,0.00152234
100102,0.00158129
100103,0.0015615
100104,0.00152268
100105,0.00150476
100106,0.00144207
100107,0.00144451
100108,0.00155518
100109,0.00175307
100110,0.00150854
100111,0.00152181
100112,0.00165843
100113,0.00143752
100114,0.00156922
100115,0.00138416
100116,0.0014402
100117,0.00144781
100118,0.00123735
100119,0.00141772
100120,0.00139368
100121,0.00137452
100122,0.00128655
100123,0.000878887
100124,0.00103509
100125,0.00107863
100126,0.00120792
100127,0.00121795
100128,0.00129136
100129,0.00122452
100130,0.0013213
100131,0.00124947
100132,0.00127698
100133,0.001257
100134,0.00114622
100135,0.00133762
100136,0.0016487
100137,0.00172669
100138,0.00184457
100139,0.00179741
