cycle,Heterozygosity
100001,0.00378597
100002,0.00356562
100003,0.0034627
100004,0.00311973
100005,0.00271639
100006,0.00281716
100007,0.00289431
100008,0.00282471
100009,0.00271381
100010,0.00252471
100011,0.00213284
100012,0.00217313
100013,0.00143511
100014,0.00136637
100015,0.00118117
100016,0.00143203
100017,0.00132717
100018,0.00157991
100019,0.00162727
100020,0.00137246
100021,0.00110857
100022,0.00146377
100023,0.00147494
100024,0.00147138
100025,0.00145414
100026,0.00134811
100027,0.00110055
100028,0.000913459
100029,0.000862294
100030,0.000963343
100031,0.000945971
100032,0.000975024
100033,0.000849858
100034,0.000789003
100035,0.000944433
100036,0.000440859
100037,0.000991728
100038,0.00062435
100039,0.000303719
100040,0.000281389
100041,0.000261893
100042,9.54082e-06
100043,9.11111e-06
100044,8.33984e-06
100045,6.83642e-06
100046,6.9875e-06
100047,7.05579e-06
100048,6.12847e-06
100049,6.38546e-06
100050,5.97778e-06
100051,5.59688e-06
100052,4.98539e-06
100053,4.9881e-06
100054,4.92911e-06
100055,4.72318e-06
100056,4.50139e-06
100057,4.86993e-06
100058,4.91675e-06
100059,5.09625e-06
100060,5.15869e-06
100061,5.29917e-06
100062,5.87409e-06
100063,5.63085e-06
100064,5.63215e-06
100065,6.24089e-06
100066,6.38267e-06
100067,6.22919e-06
100068,6.88606e-06
100069,6.72086e-06
100070,5.87409e-06
100071,6.10952e-06
100072,6.17846e-06
100073,6.27471e-06
100074,6.37097e-06
100075,7.5e-06
100076,7.08117e-06
100077,7.88371e-06
100078,8.66935e-06
100079,9.94927e-06
100080,8.66805e-06
100081,9.33273e-06
100082,9.80359e-06
100083,9.51743e-06
100084,8.95421e-06
100085,8.22711e-06
100086,7.42976e-06
100087,8.0333e-06
100088,9.40557e-06
100089,9.50963e-06
100090,1.0454e-05
100091,1.03057e-05
100092,1.06582e-05
100093,1.11576e-05
100094,1.21865e-05
100095,1.43054e-05
100096,1.423e-05
100097,1.5212e-05
100098,1.56257e-05
100099,1.61121e-05
100100,1.86121e-05
100101,1.81165e-05
100102,1.96774e-05
100103,2.14451e-05
100104,2.2115e-05
100105,1.89893e-05
100106,1.92352e-05
100107,1.83858e-05
100108,1.88684e-05
100109,1.94615e-05
100110,1.93743e-05
100111,2.03057e-05
100112,2.18444e-05
100113,2.20122e-05
100114,1.95747e-05
100115,1.97373e-05
100116,2.10263e-05
100117,2.31113e-05
100118,2.2219e-05
100119,2.25416e-05
100120,2.14386e-05
100121,2.0627e-05
100122,2.18613e-05
100123,2.18574e-05
100124,2.06139e-05
100125,2.01405e-05
100126,1.82323e-05
100127,1.81022e-05
100128,1.75976e-05
100129,1.96696e-05
100130,2.01249e-05
100131,1.77471e-05
100132,1.79488e-05
100133,1.6237e-05
100134,1.59547e-05
100135,1.51262e-05
100136,1.48491e-05
100137,1.24506e-05
100138,1.15414e-05
100139,1.24037e-05
