cycle,Heterozygosity
100001,0.00388002
100002,0.00383532
100003,0.00365943
100004,0.00367228
100005,0.00342243
100006,0.00325221
100007,0.00299457
100008,0.00263492
100009,0.00255032
100010,0.00258282
100011,0.00251603
100012,0.00254822
100013,0.00225375
100014,0.00209715
100015,0.00188612
100016,0.00189541
100017,0.0016199
100018,0.00154247
100019,0.00165151
100020,0.00164895
100021,0.00164977
100022,0.00162277
100023,0.00171095
100024,0.00160668
100025,0.00151822
100026,0.00159716
100027,0.00154134
100028,0.00149093
100029,0.00147716
100030,0.00146471
100031,0.00142241
100032,0.00137898
100033,0.0013124
100034,0.00134235
100035,0.00127162
100036,0.00120805
100037,0.00100241
100038,0.00054635
100039,0.000262934
100040,2.32639e-06
100041,2.15976e-06
100042,1.32653e-06
100043,0.0
100044,0.0
100045,0.0
100046,0.0
100047,8.8843e-07
100048,1.63194e-06
100049,2.48971e-06
100050,1.9e-06
100051,2.83747e-06
100052,3.69248e-06
100053,4.00952e-06
100054,2.67722e-06
100055,3.98693e-06
100056,3.61804e-06
100057,3.63163e-06
100058,2.8525e-06
100059,3.54058e-06
100060,4.02836e-06
100061,4.83611e-06
100062,5.50468e-06
100063,5.88059e-06
100064,6.34625e-06
100065,4.11941e-06
100066,3.86967e-06
100067,4.12461e-06
100068,4.13502e-06
100069,5.23283e-06
100070,5.32778e-06
100071,4.83351e-06
100072,4.06998e-06
100073,4.20656e-06
100074,4.59417e-06
100075,4.15583e-06
100076,5.07154e-06
100077,6.64802e-06
100078,5.91831e-06
100079,4.86602e-06
100080,4.73075e-06
100081,4.26379e-06
100082,4.1142e-06
100083,4.13502e-06
100084,4.41077e-06
100085,4.26509e-06
100086,3.69667e-06
100087,2.43236e-06
100088,2.03694e-06
100089,2.44017e-06
100090,2.54553e-06
100091,2.18522e-06
100092,2.03304e-06
100093,2.30359e-06
100094,2.64178e-06
100095,2.65739e-06
100096,2.92794e-06
100097,2.65479e-06
100098,2.51821e-06
100099,2.36863e-06
100100,2.05905e-06
100101,1.73387e-06
100102,1.70265e-06
100103,2.33481e-06
100104,1.11212e-06
100105,1.10952e-06
100106,1.25911e-06
100107,7.94745e-07
100108,1.26171e-06
100109,6.32154e-07
100110,7.92144e-07
100111,1.10432e-06
100112,1.26691e-06
100113,7.84339e-07
100114,1.38528e-06
100115,9.33923e-07
100116,1.56608e-06
100117,1.2539e-06
100118,7.97347e-07
100119,6.37357e-07
100120,7.92144e-07
100121,7.84339e-07
100122,7.92144e-07
100123,3.17378e-07
100124,1.5999e-07
100125,3.19979e-07
100126,4.79969e-07
100127,4.77367e-07
100128,1.10952e-06
100129,1.25911e-06
100130,2.76015e-06
100131,2.84599e-06
100132,3.59651e-06
100133,4.16363e-06
100134,3.2115e-06
100135,2.79136e-06
100136,2.95656e-06
100137,3.25312e-06
100138,4.33403e-06
100139,4.40297e-06
