cycle,Heterozygosity
100001,0.00381846
100002,0.00370725
100003,0.00362158
100004,0.00372118
100005,0.00366
100006,0.00322265
100007,0.00291547
100008,0.00303796
100009,0.00306515
100010,0.0028506
100011,0.00285438
100012,0.00268593
100013,0.00315377
100014,0.00274
100015,0.00293692
100016,0.00287941
100017,0.00291124
100018,0.00294652
100019,0.00300309
100020,0.00302411
100021,0.00293641
100022,0.00292691
100023,0.00286416
100024,0.00280854
100025,0.002782
100026,0.00284678
100027,0.00281229
100028,0.0028585
100029,0.00288149
100030,0.002868
100031,0.00279343
100032,0.00276507
100033,0.0027705
100034,0.00278644
100035,0.00278018
100036,0.00268109
100037,0.00258068
100038,0.00231735
100039,0.00214785
100040,0.00209139
100041,0.00243367
100042,0.00214151
100043,0.00212204
100044,0.00163365
100045,0.0016692
100046,0.00202692
100047,0.00198027
100048,0.00220538
100049,0.00163812
100050,0.00150283
100051,0.00162365
100052,0.00172587
100053,0.00166715
100054,0.00205072
100055,0.00207837
100056,0.0021201
100057,0.0021119
100058,0.00217508
100059,0.0022288
100060,0.00238036
100061,0.00221217
100062,0.00211127
100063,0.00212865
100064,0.00209775
100065,0.00220992
100066,0.00200974
100067,0.00189519
100068,0.00195674
100069,0.00162059
100070,0.00151447
100071,0.00156591
100072,0.00144314
100073,0.00154804
100074,0.00160805
100075,0.00142827
100076,0.00117013
100077,0.00128473
100078,0.0015677
100079,0.0017272
100080,0.00162981
100081,0.00175508
100082,0.0017278
100083,0.0014842
100084,0.00151488
100085,0.00153225
100086,0.00160401
100087,0.00148882
100088,0.00124777
100089,0.00142645
100090,0.00126196
100091,0.00127112
100092,0.0012478
100093,0.00144108
100094,0.00141144
100095,0.00144963
100096,0.00147373
100097,0.00150997
100098,0.00137102
100099,0.00132592
100100,0.00139293
100101,0.00143368
100102,0.00145062
100103,0.00143441
100104,0.00140699
100105,0.00142028
100106,0.00145049
100107,0.00121743
100108,0.0014035
100109,0.00154466
100110,0.00145211
100111,0.00140553
100112,0.0013307
100113,0.00135677
100114,0.00154339
100115,0.00154387
100116,0.0016413
100117,0.0018562
100118,0.00189155
100119,0.00183933
100120,0.00182784
100121,0.0016597
100122,0.00162402
100123,0.00190474
100124,0.00180157
100125,0.00171627
100126,0.0016794
100127,0.00134338
100128,0.00112345
100129,0.000734965
100130,0.000769006
100131,0.000740239
100132,0.000924239
100133,0.000874731
100134,0.000907699
100135,0.000846405
100136,0.00078958
100137,0.000721885
100138,0.000716041
100139,0.000664614
