cycle,Heterozygosity
100001,0.00378176
100002,0.00373764
100003,0.00365799
100004,0.00360922
100005,0.00341663
100006,0.00324911
100007,0.00348344
100008,0.00345817
100009,0.00340112
100010,0.0032492
100011,0.00323832
100012,0.0033619
100013,0.00337974
100014,0.00332682
100015,0.00332123
100016,0.00328654
100017,0.0031893
100018,0.00308226
100019,0.00307591
100020,0.00301746
100021,0.00285882
100022,0.00280978
100023,0.00299113
100024,0.00300154
100025,0.00287199
100026,0.00284403
100027,0.00278521
100028,0.00273524
100029,0.00273384
100030,0.00261456
100031,0.00252511
100032,0.00251606
100033,0.00247431
100034,0.00245883
100035,0.00249821
100036,0.00237719
100037,0.00219809
100038,0.00131005
100039,0.00096186
100040,0.000626632
100041,0.00106609
100042,0.000545663
100043,0.000511156
100044,0.000251055
100045,0.00022466
100046,0.000391225
100047,0.000521395
100048,0.000624557
100049,0.000601248
100050,0.0003046
100051,0.000501162
100052,0.000249178
100053,0.000289524
100054,0.000258915
100055,0.00038212
100056,0.000343906
100057,0.000403438
100058,0.000660446
100059,0.000550969
100060,0.000869852
100061,0.000854484
100062,0.00106104
100063,0.000886242
100064,0.000698511
100065,0.000606569
100066,0.000549592
100067,0.00012981
100068,0.00031656
100069,0.000435121
100070,0.000424612
100071,0.000493762
100072,0.000494541
100073,0.000377947
100074,0.000551903
100075,0.000662713
100076,0.00055248
100077,0.000132124
100078,0.000256296
100079,0.000356617
100080,0.000356173
100081,0.00053147
100082,0.00094789
100083,0.00106586
100084,0.00102103
100085,0.000736454
100086,0.000683783
100087,0.000691203
100088,0.000579969
100089,0.000652475
100090,0.000357999
100091,0.000356647
100092,0.000387784
100093,0.000416403
100094,0.000478875
100095,0.000507103
100096,0.000662611
100097,0.000699287
100098,0.000716064
100099,0.000927181
100100,0.000913003
100101,0.00090486
100102,0.000804655
100103,0.00060765
100104,0.000437432
100105,0.000551444
100106,0.000606236
100107,0.000660924
100108,0.000818695
100109,0.000771355
100110,0.000713157
100111,0.00067468
100112,0.000612566
100113,0.000609716
100114,0.000718184
100115,0.000613067
100116,0.00071634
100117,0.000555078
100118,0.000201128
100119,0.000329404
100120,0.000447959
100121,0.000334611
100122,0.000332866
100123,0.000273041
100124,0.000267292
100125,0.000445728
100126,0.000504004
100127,0.000330887
100128,0.000152441
100129,0.000215593
100130,0.000273884
100131,0.000442311
100132,0.000613241
100133,0.000678025
100134,0.000678799
100135,0.000548694
100136,0.000512141
100137,0.000514322
100138,0.00040179
100139,0.000276328
