cycle,Heterozygosity
100001,0.00379119
100002,0.00373384
100003,0.0036701
100004,0.00364615
100005,0.00339338
100006,0.00347515
100007,0.00346027
100008,0.00338293
100009,0.00330695
100010,0.00333712
100011,0.00328419
100012,0.00321659
100013,0.0032443
100014,0.00315322
100015,0.00287121
100016,0.00307228
100017,0.00316685
100018,0.00312085
100019,0.00316955
100020,0.00317452
100021,0.00314005
100022,0.00319624
100023,0.00312327
100024,0.00312403
100025,0.00310067
100026,0.00315513
100027,0.00316027
100028,0.00315245
100029,0.00315317
100030,0.00314625
100031,0.00313129
100032,0.00311612
100033,0.00313611
100034,0.00307833
100035,0.00306189
100036,0.00266094
100037,0.00270043
100038,0.0026026
100039,0.00261967
100040,0.00269368
100041,0.00217751
100042,0.0022475
100043,0.0018124
100044,0.00140348
100045,0.00127778
100046,0.00132922
100047,0.000929194
100048,0.00115038
100049,0.00104231
100050,0.000950011
100051,0.000875872
100052,0.000689587
100053,4.64604e-06
100054,4.75189e-06
100055,4.23683e-06
100056,4.49369e-06
100057,4.42248e-06
100058,4.36655e-06
100059,3.80983e-06
100060,3.923e-06
100061,4.02575e-06
100062,4.53434e-06
100063,4.55255e-06
100064,5.81556e-06
100065,7.35432e-06
100066,8.16337e-06
100067,6.99142e-06
100068,7.60276e-06
100069,7.99168e-06
100070,8.43262e-06
100071,1.01821e-05
100072,8.94251e-06
100073,9.33143e-06
100074,8.85016e-06
100075,9.87383e-06
100076,9.30021e-06
100077,8.10744e-06
100078,8.28954e-06
100079,9.20525e-06
100080,9.49402e-06
100081,8.72919e-06
100082,9.59417e-06
100083,1.04331e-05
100084,8.65635e-06
100085,1.16246e-05
100086,1.17846e-05
100087,1.11459e-05
100088,9.94537e-06
100089,1.09716e-05
100090,8.9204e-06
100091,1.00728e-05
100092,1.01236e-05
100093,9.93496e-06
100094,9.76457e-06
100095,1.0095e-05
100096,1.11004e-05
100097,1.01678e-05
100098,9.14412e-06
100099,9.79188e-06
100100,9.39776e-06
100101,1.11212e-05
100102,1.09495e-05
100103,1.20643e-05
100104,1.16467e-05
100105,1.29188e-05
100106,1.50299e-05
100107,1.34729e-05
100108,1.15557e-05
100109,1.19004e-05
100110,1.12968e-05
100111,1.12617e-05
100112,1.10341e-05
100113,1.34222e-05
100114,1.52888e-05
100115,1.52536e-05
100116,1.74089e-05
100117,1.87812e-05
100118,2.0268e-05
100119,2.0623e-05
100120,2.20955e-05
100121,2.39178e-05
100122,2.30294e-05
100123,2.40271e-05
100124,2.44771e-05
100125,2.30346e-05
100126,2.37422e-05
100127,2.18809e-05
100128,2.17703e-05
100129,1.98634e-05
100130,2.02836e-05
100131,2.1198e-05
100132,2.15088e-05
100133,2.18991e-05
100134,2.21735e-05
100135,2.39204e-05
100136,2.42144e-05
100137,2.63254e-05
100138,2.56803e-05
100139,2.43939e-05
