cycle,Heterozygosity
100001,0.00380308
100002,0.00385236
100003,0.00374807
100004,0.00369941
100005,0.00364285
100006,0.00345756
100007,0.00331867
100008,0.00338176
100009,0.0030079
100010,0.0030763
100011,0.00284135
100012,0.00314213
100013,0.00340604
100014,0.00333653
100015,0.0034432
100016,0.00335877
100017,0.00320411
100018,0.00315937
100019,0.00308661
100020,0.00331706
100021,0.0032912
100022,0.00337248
100023,0.0033503
100024,0.00328831
100025,0.0032863
100026,0.00329322
100027,0.00324767
100028,0.00327011
100029,0.00324239
100030,0.00320245
100031,0.00318115
100032,0.00316329
100033,0.00307873
100034,0.00305255
100035,0.0030715
100036,0.00312555
100037,0.00316222
100038,0.0032316
100039,0.00317128
100040,0.00319316
100041,0.00315879
100042,0.00301577
100043,0.00314771
100044,0.00307908
100045,0.00295889
100046,0.0029883
100047,0.00292673
100048,0.00305069
100049,0.00303926
100050,0.00276713
100051,0.00294478
100052,0.00287372
100053,0.00275881
100054,0.00253238
100055,0.00264511
100056,0.00257814
100057,0.00247646
100058,0.00251005
100059,0.00228308
100060,0.00217763
100061,0.00209567
100062,0.00223183
100063,0.00226031
100064,0.00211248
100065,0.00220473
100066,0.00219888
100067,0.00236898
100068,0.00248169
100069,0.00242501
100070,0.00232579
100071,0.00231357
100072,0.00246427
100073,0.00247947
100074,0.00279383
100075,0.00279349
100076,0.00285759
100077,0.00277271
100078,0.00284552
100079,0.00274246
100080,0.00277476
100081,0.00273434
100082,0.0027819
100083,0.00259354
100084,0.00258983
100085,0.00254886
100086,0.00254477
100087,0.00239169
100088,0.0022703
100089,0.00224925
100090,0.00231116
100091,0.00229028
100092,0.00225654
100093,0.00212235
100094,0.00206763
100095,0.00209169
100096,0.00201197
100097,0.00201128
100098,0.00190509
100099,0.0018955
100100,0.00170268
100101,0.00121617
100102,0.000989909
100103,0.00132567
100104,0.00139903
100105,0.00114082
100106,0.00113788
100107,0.00110515
100108,0.0013873
100109,0.00138517
100110,0.00142547
100111,0.00128934
100112,0.00119379
100113,0.00110787
100114,0.00130114
100115,0.000800853
100116,0.00110733
100117,0.00118806
100118,0.00124586
100119,0.00117785
100120,0.00118133
100121,0.00103517
100122,0.00117608
100123,0.00136306
100124,0.00144061
100125,0.00156232
100126,0.00158892
100127,0.00158428
100128,0.00163295
100129,0.00148045
100130,0.00148531
100131,0.00145602
100132,0.00146249
100133,0.00148775
100134,0.0015735
100135,0.00155742
100136,0.00154771
100137,0.00154937
100138,0.00164066
100139,0.00162407
