cycle,Heterozygosity
100001,0.00369659
100021,0.00229596
100041,0.000569727
100061,0.000946437
100081,0.000799764
100101,0.000419693
100121,0.000598392
100141,0.000930212
100161,0.000296137
100181,1.51315e-05
100201,1.7225e-05
100221,2.23086e-05
100241,2.27677e-05
100261,2.41714e-05
100281,2.83815e-05
100301,3.59959e-05
100321,3.88152e-05
100341,4.88718e-05
100361,5.20404e-05
100381,5.04506e-05
100401,4.59482e-05
100421,4.30271e-05
100441,3.3392e-05
100461,3.59312e-05
100481,2.49908e-05
100501,2.57629e-05
100521,1.98417e-05
100541,2.42612e-05
100561,2.76521e-05
100581,2.88584e-05
100601,3.14412e-05
100621,3.24578e-05
100641,3.25134e-05
100661,2.71959e-05
100681,3.1773e-05
100701,3.62805e-05
100721,3.82297e-05
100741,4.15335e-05
100761,4.7132e-05
100781,4.60841e-05
100801,5.48217e-05
100821,5.524e-05
100841,6.86814e-05
100861,7.08469e-05
100881,7.70982e-05
100901,7.75358e-05
100921,8.24501e-05
100941,8.55366e-05
100961,8.58805e-05
100981,8.0995e-05
